X,Y,C_SO2
647727.4704067338,11047.17301005025,13.782926666931777
657590.7731774875,11047.17301005025,13.772807801368028
667454.0759482413,11047.17301005025,13.76391875907552
677317.378718995,11047.17301005025,13.756192708392556
687180.6814897488,11047.17301005025,13.749545782580144
697043.9842605026,11047.17301005025,13.743873971368792
706907.2870312564,11047.17301005025,13.739049472722966
716770.5898020101,11047.17301005025,13.734916429214364
726633.892572764,11047.17301005025,13.731285974279162
736497.1953435177,11047.17301005025,13.727930524169189
746360.4981142714,11047.17301005025,13.72457727928437
756223.8008850252,11047.17301005025,13.72090095586655
766087.1036557789,11047.17301005025,13.716515874538908
775950.4064265328,11047.17301005025,13.710967713080185
785813.7091972865,11047.17301005025,13.703725523074825
795677.0119680403,11047.17301005025,13.694175052583287
805540.3147387941,11047.17301005025,13.681615030841225
815403.6175095479,11047.17301005025,13.665258810110952
825266.9202803016,11047.17301005025,13.64424442073414
835130.2230510553,11047.17301005025,13.617656211131633
844993.5258218091,11047.17301005025,13.58456008667949
854856.8285925629,11047.17301005025,13.544051321295422
864720.1313633167,11047.17301005025,13.49530947498801
874583.4341340704,11047.17301005025,13.437651833041029
884446.7369048243,11047.17301005025,13.37058028679961
894310.039675578,11047.17301005025,13.293836234080631
904173.3424463317,11047.17301005025,13.207554931643129
914036.6452170855,11047.17301005025,13.113127675335894
923899.9479878392,11047.17301005025,13.024828247984521
933763.2507585931,11047.17301005025,13.066775315247078
943626.5535293468,11047.17301005025,13.168596552015165
953489.8563001006,11047.17301005025,13.26631582191538
963353.1590708544,11047.17301005025,13.356386522306357
973216.4618416082,11047.17301005025,13.438772227045375
983079.7646123619,11047.17301005025,13.514039814048415
992943.0673831156,11047.17301005025,13.582966699694195
1002806.3701538694,11047.17301005025,13.646426573906242
1012669.6729246232,11047.17301005025,13.705331987668378
1022532.975695377,11047.17301005025,13.760594416793603
1032396.2784661307,11047.17301005025,13.813093238653154
1042259.5812368846,11047.17301005025,13.863652021551527
1052122.8840076383,11047.17301005025,13.913021904418564
1061986.186778392,11047.17301005025,13.961871628488835
1071849.4895491458,11047.17301005025,14.010783273983579
1081712.7923198994,11047.17301005025,14.06025243261131
1091576.0950906533,11047.17301005025,14.110691504284492
1101439.3978614071,11047.17301005025,14.162434967375358
1111302.7006321608,11047.17301005025,14.215745724337994
1121166.0034029146,11047.17301005025,14.270821883632886
1131029.3061736682,11047.17301005025,14.32780355936325
1140892.608944422,11047.17301005025,14.386779437107378
1150755.911715176,11047.17301005025,14.447792970761428
1160619.2144859296,11047.17301005025,14.510848150490743
1170482.5172566834,11047.17301005025,14.575914827120256
1180345.820027437,11047.17301005025,14.642933603069366
1190209.122798191,11047.17301005025,14.711820311488502
1200072.4255689448,11047.17301005025,14.782470108705661
1209935.7283396984,11047.17301005025,14.854761203747628
1219799.0311104523,11047.17301005025,14.928558244582096
1229662.333881206,11047.17301005025,15.003715375028564
1239525.6366519597,11047.17301005025,15.0800789697375
1249388.9394227136,11047.17301005025,15.157490047845744
1259252.2421934674,11047.17301005025,15.235786359473417
1269115.544964221,11047.17301005025,15.31480413395658
1278978.847734975,11047.17301005025,15.394379475538978
1288842.1505057286,11047.17301005025,15.474349392295915
1298705.4532764824,11047.17301005025,15.554552448296777
1308568.7560472363,11047.17301005025,15.634829038248172
1318432.05881799,11047.17301005025,15.7150212983271
1328295.3615887437,11047.17301005025,15.79497268619106
1338158.6643594974,11047.17301005025,15.874527285943579
1348021.9671302512,11047.17301005025,15.953528918011026
1357885.269901005,11047.17301005025,16.03182015657372
1367748.5726717587,11047.17301005025,16.10924137516852
1377611.8754425126,11047.17301005025,16.18562995115329
1387475.1782132664,11047.17301005025,16.26081975933532
1397338.48098402,11047.17301005025,16.33464107281102
1407201.783754774,11047.17301005025,16.406920964984344
1417065.0865255278,11047.17301005025,16.477484272575136
1426928.3892962814,11047.17301005025,16.54615513835759
1436791.6920670352,11047.17301005025,16.612759108593853
1446654.9948377889,11047.17301005025,16.677125718199754
1456518.2976085427,11047.17301005025,16.739091460795937
1466381.6003792966,11047.17301005025,16.79850301418435
1476244.9031500502,11047.17301005025,16.855220576282054
1486108.205920804,11047.17301005025,16.909121162445743
1495971.5086915577,11047.17301005025,16.960101721427268
1505834.8114623115,11047.17301005025,17.00808194181458
1515698.1142330654,11047.17301005025,17.053006641230706
1525561.417003819,11047.17301005025,17.094847654018828
1535424.7197745729,11047.17301005025,17.133605157375268
1545288.0225453267,11047.17301005025,17.169308398992193
1555151.3253160804,11047.17301005025,17.202015810136928
1565014.6280868342,11047.17301005025,17.231814506184893
1574877.930857588,11047.17301005025,17.258819191977157
1584741.2336283417,11047.17301005025,17.283170502410233
1594604.5363990956,11047.17301005025,17.30503282002275
1604467.8391698492,11047.17301005025,17.324591621699827
1614331.141940603,11047.17301005025,17.342050416510798
1624194.444711357,11047.17301005025,17.357627346480392
1634057.7474821105,11047.17301005025,17.37155153170644
1643921.0502528644,11047.17301005025,17.38405925038667
1653784.353023618,11047.17301005025,17.395390052220606
1663647.6557943719,11047.17301005025,17.405782909428538
1673510.9585651257,11047.17301005025,17.415472512126776
1683374.2613358793,11047.17301005025,17.424685813038376
1693237.5641066332,11047.17301005025,17.433638919663615
1703100.866877387,11047.17301005025,17.44253441975175
1712964.1696481407,11047.17301005025,17.451559208409474
1722827.4724188945,11047.17301005025,17.460882863258327
1732690.7751896484,11047.17301005025,17.470656589099733
1742554.077960402,11047.17301005025,17.48101272743662
1752417.3807311559,11047.17301005025,17.492064800882073
1762280.6835019095,11047.17301005025,17.503908039997228
1772143.9862726633,11047.17301005025,17.51662032202289
1782007.2890434172,11047.17301005025,17.530263438504615
1791870.5918141708,11047.17301005025,17.544884602402874
1801733.8945849247,11047.17301005025,17.560518104871008
1811597.1973556783,11047.17301005025,17.577187036772745
1821460.5001264322,11047.17301005025,17.594904999160875
1831323.802897186,11047.17301005025,17.61367773906465
1841187.1056679396,11047.17301005025,17.63350466070479
1851050.4084386935,11047.17301005025,17.654380176483734
1860913.7112094474,11047.17301005025,17.67629487572486
1870777.013980201,11047.17301005025,17.699236501445863
1880640.3167509548,11047.17301005025,17.723190735915956
1890503.6195217087,11047.17301005025,17.74814180416933
1900366.9222924623,11047.17301005025,17.774072910910125
1910230.2250632162,11047.17301005025,17.800966530550397
1920093.5278339698,11047.17301005025,17.828804572602746
1929956.8306047237,11047.17301005025,17.857568445615783
1939820.1333754775,11047.17301005025,17.887239042576574
1949683.4361462311,11047.17301005025,17.91779666948107
1959546.738916985,11047.17301005025,17.94922093687792
1969410.0416877386,11047.17301005025,17.981490631827032
1979273.3444584925,11047.17301005025,18.01458358512098
1989136.6472292463,11047.17301005025,18.048476545896875
1998999.95,11047.17301005025,18.083145073119866
36202.69862,20894.2960201005,16.40746844248591
46066.00139075377,20894.2960201005,16.347110090375526
55929.30416150754,20894.2960201005,16.28675469205241
65792.60693226132,20894.2960201005,16.226421648407136
75655.90970301509,20894.2960201005,16.166130949173933
85519.21247376886,20894.2960201005,16.105903185580825
95382.51524452263,20894.2960201005,16.045759562554927
105245.8180152764,20894.2960201005,15.985721910308383
115109.12078603017,20894.2960201005,15.925812695104009
124972.42355678394,20894.2960201005,15.866055028990244
134835.7263275377,20894.2960201005,15.806472678266191
144699.02909829147,20894.2960201005,15.747090070418986
154562.33186904524,20894.2960201005,15.687932299259293
164425.634639799,20894.2960201005,15.629025127970115
174288.93741055278,20894.2960201005,15.570394989758155
184152.24018130655,20894.2960201005,15.51206898580139
194015.54295206032,20894.2960201005,15.45407488017584
203878.8457228141,20894.2960201005,15.396441091447207
213742.14849356786,20894.2960201005,15.339196680624491
223605.45126432163,20894.2960201005,15.282371335183562
233468.7540350754,20894.2960201005,15.225995348905213
243332.05680582917,20894.2960201005,15.170099597298469
253195.35957658294,20894.2960201005,15.114715508427699
263058.6623473367,20894.2960201005,15.059875029026868
272921.96511809045,20894.2960201005,15.005610585837648
282785.26788884425,20894.2960201005,14.951955042202977
292648.570659598,20894.2960201005,14.898941650018182
302511.8734303518,20894.2960201005,14.846603997247362
312375.1762011055,20894.2960201005,14.794975951302684
322238.47897185927,20894.2960201005,14.744091598692933
332101.78174261306,20894.2960201005,14.693985181437965
341965.08451336686,20894.2960201005,14.64469103083913
351828.3872841206,20894.2960201005,14.596243499277481
361691.69005487434,20894.2960201005,14.548676890770098
371554.99282562814,20894.2960201005,14.502025391051196
381418.29559638194,20894.2960201005,14.456322997955317
391281.5983671357,20894.2960201005,14.411603452853372
401144.9011378894,20894.2960201005,14.367900173820754
411008.2039086432,20894.2960201005,14.325246191108242
420871.506679397,20894.2960201005,14.283674085319664
430734.80945015076,20894.2960201005,14.243215928487906
440598.1122209045,20894.2960201005,14.203903227975276
450461.4149916583,20894.2960201005,14.165766872788588
460324.7177624121,20894.2960201005,14.128837081536908
470188.02053316584,20894.2960201005,14.093143350805043
480051.3233039196,20894.2960201005,14.058714402240648
489914.6260746734,20894.2960201005,14.025578126094471
499777.9288454272,20894.2960201005,13.993761518343979
509641.2316161809,20894.2960201005,13.963290607873764
519504.53438693465,20894.2960201005,13.9341903694305
529367.8371576885,20894.2960201005,13.906484617258537
539231.1399284423,20894.2960201005,13.880195873410996
549094.442699196,20894.2960201005,13.855345203686563
558957.7454699498,20894.2960201005,13.831952012990826
568821.0482407036,20894.2960201005,13.810033790551236
578684.3510114574,20894.2960201005,13.789605793861892
588547.6537822111,20894.2960201005,13.77068065837709
598410.9565529649,20894.2960201005,13.75326791781343
608274.2593237186,20894.2960201005,13.737373417291503
618137.5620944725,20894.2960201005,13.72299859846747
628000.8648652262,20894.2960201005,13.710139632041946
637864.16763598,20894.2960201005,13.69878636855868
647727.4704067338,20894.2960201005,13.688921073001358
657590.7731774875,20894.2960201005,13.680516902229407
667454.0759482413,20894.2960201005,13.673536076602865
677317.378718995,20894.2960201005,13.667927688062381
687180.6814897488,20894.2960201005,13.66362507637548
697043.9842605026,20894.2960201005,13.660542693307521
706907.2870312564,20894.2960201005,13.65857236144865
716770.5898020101,20894.2960201005,13.657578821293278
726633.892572764,20894.2960201005,13.657394448837683
736497.1953435177,20894.2960201005,13.65781302038897
746360.4981142714,20894.2960201005,13.658582408592322
756223.8008850252,20894.2960201005,13.659396126937612
766087.1036557789,20894.2960201005,13.659883721893465
775950.4064265328,20894.2960201005,13.659600180624572
785813.7091972865,20894.2960201005,13.658014839490624
795677.0119680403,20894.2960201005,13.654500834927932
805540.3147387941,20894.2960201005,13.648327047892145
815403.6175095479,20894.2960201005,13.63865584666875
825266.9202803016,20894.2960201005,13.62455166182144
835130.2230510553,20894.2960201005,13.605007032377005
844993.5258218091,20894.2960201005,13.578993037061277
854856.8285925629,20894.2960201005,13.545538416200591
864720.1313633167,20894.2960201005,13.503836610081093
874583.4341340704,20894.2960201005,13.453379750655044
884446.7369048243,20894.2960201005,13.394144268097849
894310.039675578,20894.2960201005,13.326954761898255
904173.3424463317,20894.2960201005,13.254503604781537
914036.6452170855,20894.2960201005,13.184813363534207
923899.9479878392,20894.2960201005,13.141547109776624
933763.2507585931,20894.2960201005,13.159919534273486
943626.5535293468,20894.2960201005,13.22563571678852
953489.8563001006,20894.2960201005,13.304671452543067
963353.1590708544,20894.2960201005,13.383181454813982
973216.4618416082,20894.2960201005,13.45704383655874
983079.7646123619,20894.2960201005,13.525250102612532
992943.0673831156,20894.2960201005,13.587924967854194
1002806.3701538694,20894.2960201005,13.64567172087908
1012669.6729246232,20894.2960201005,13.699306235612257
1022532.975695377,20894.2960201005,13.749724228047148
1032396.2784661307,20894.2960201005,13.797823840269773
1042259.5812368846,20894.2960201005,13.844457318185798
1052122.8840076383,20894.2960201005,13.890401619910547
1061986.186778392,20894.2960201005,13.93634265143292
1071849.4895491458,20894.2960201005,13.98286928673764
1081712.7923198994,20894.2960201005,14.030474018143813
1091576.0950906533,20894.2960201005,14.079557722061598
1101439.3978614071,20894.2960201005,14.130436681747279
1111302.7006321608,20894.2960201005,14.18335060173702
1121166.0034029146,20894.2960201005,14.238470820372557
1131029.3061736682,20894.2960201005,14.295908266029729
1140892.608944422,20894.2960201005,14.355720927286729
1150755.911715176,20894.2960201005,14.41792074533064
1160619.2144859296,20894.2960201005,14.48247991526896
1170482.5172566834,20894.2960201005,14.549336622996988
1180345.820027437,20894.2960201005,14.618400261060936
1190209.122798191,20894.2960201005,14.689556170674264
1200072.4255689448,20894.2960201005,14.762669953781458
1209935.7283396984,20894.2960201005,14.837591392419801
1219799.0311104523,20894.2960201005,14.914158004340266
1229662.333881206,20894.2960201005,14.992198254700503
1239525.6366519597,20894.2960201005,15.071534433990637
1249388.9394227136,20894.2960201005,15.151985202429723
1259252.2421934674,20894.2960201005,15.233367791392316
1269115.544964221,20894.2960201005,15.315499843818246
1278978.847734975,20894.2960201005,15.398200869306695
1288842.1505057286,20894.2960201005,15.481293287195168
1298705.4532764824,20894.2960201005,15.56460303400811
1308568.7560472363,20894.2960201005,15.64795972152333
1318432.05881799,20894.2960201005,15.731196349134263
1328295.3615887437,20894.2960201005,15.814148598873844
1338158.6643594974,20894.2960201005,15.896653771977261
1348021.9671302512,20894.2960201005,15.97854945942021
1357885.269901005,20894.2960201005,16.059672071533406
1367748.5726717587,20894.2960201005,16.139855378933753
1377611.8754425126,20894.2960201005,16.218929233894748
1387475.1782132664,20894.2960201005,16.296718643985354
1397338.48098402,20894.2960201005,16.373043355938567
1407201.783754774,20894.2960201005,16.447718077153375
1417065.0865255278,20894.2960201005,16.520553417226207
1426928.3892962814,20894.2960201005,16.59135757702533
1436791.6920670352,20894.2960201005,16.6599387541035
1446654.9948377889,20894.2960201005,16.726108177286047
1456518.2976085427,20894.2960201005,16.789683636135475
1466381.6003792966,20894.2960201005,16.85049333709919
1476244.9031500502,20894.2960201005,16.908379899890647
1486108.205920804,20894.2960201005,16.96320430511999
1495971.5086915577,20894.2960201005,17.014849615465366
1505834.8114623115,20894.2960201005,17.06322431456665
1515698.1142330654,20894.2960201005,17.10826513640638
1525561.417003819,20894.2960201005,17.1499392894204
1535424.7197745729,20894.2960201005,17.18824601072926
1545288.0225453267,20894.2960201005,17.22321741435493
1555151.3253160804,20894.2960201005,17.254918621786306
1565014.6280868342,20894.2960201005,17.28344718338826
1574877.930857588,20894.2960201005,17.30893181528921
1584741.2336283417,20894.2960201005,17.331530489394684
1594604.5363990956,20894.2960201005,17.351427925171734
1604467.8391698492,20894.2960201005,17.36883254198402
1614331.141940603,20894.2960201005,17.383972940903863
1624194.444711357,20894.2960201005,17.397093995701482
1634057.7474821105,20894.2960201005,17.40845264412471
1643921.0502528644,20894.2960201005,17.418313482248593
1653784.353023618,20894.2960201005,17.42694427556104
1663647.6557943719,20894.2960201005,17.434611509238604
1673510.9585651257,20894.2960201005,17.441576105122465
1683374.2613358793,20894.2960201005,17.448089432632646
1693237.5641066332,20894.2960201005,17.454389734004703
1703100.866877387,20894.2960201005,17.46069907008339
1712964.1696481407,20894.2960201005,17.467220871586967
1722827.4724188945,20894.2960201005,17.474138153267145
1732690.7751896484,20894.2960201005,17.481612416651256
1742554.077960402,20894.2960201005,17.48978323351445
1752417.3807311559,20894.2960201005,17.49876846979599
1762280.6835019095,20894.2960201005,17.508665081018243
1772143.9862726633,20894.2960201005,17.519550387700253
1782007.2890434172,20894.2960201005,17.531483724275997
1791870.5918141708,20894.2960201005,17.544508348232036
1801733.8945849247,20894.2960201005,17.558653497256362
1811597.1973556783,20894.2960201005,17.573936490142415
1821460.5001264322,20894.2960201005,17.59036478036783
1831323.802897186,20894.2960201005,17.60793788793042
1841187.1056679396,20894.2960201005,17.62664915330685
1851050.4084386935,20894.2960201005,17.64648727573355
1860913.7112094474,20894.2960201005,17.667437615103676
1870777.013980201,20894.2960201005,17.68948325173754
1880640.3167509548,20894.2960201005,17.712605810622097
1890503.6195217087,20894.2960201005,17.736786066216553
1900366.9222924623,20894.2960201005,17.762004350658223
1910230.2250632162,20894.2960201005,17.788240792435886
1920093.5278339698,20894.2960201005,17.815475414641387
1929956.8306047237,20894.2960201005,17.843688122187437
1939820.1333754775,20894.2960201005,17.872858606264263
1949683.4361462311,20894.2960201005,17.902966192192306
1959546.738916985,20894.2960201005,17.933989654004886
1969410.0416877386,20894.2960201005,17.96590701589383
1979273.3444584925,20894.2960201005,17.998695357232645
1989136.6472292463,20894.2960201005,18.03233063450392
